Ground Truth File,Predicted File,Mean Total Length Error
77_results_output.csv,77_results_output.csv,0.14881529485818656
29_results_output.csv,29_results_output.csv,0.3701712366384336
65_results_output.csv,65_results_output.csv,0.11934828434593374
42_results_output.csv,42_results_output.csv,0.15156933037951356
85_results_output.csv,85_results_output.csv,0.2040083793706103
23_results_output.csv,23_results_output.csv,0.10961836855546436
69_results_output.csv,69_results_output.csv,0.39582014667911614
4_results_output.csv,4_results_output.csv,0.16137154331814427
62_results_output.csv,62_results_output.csv,1.2986111111111112
61_results_output.csv,61_results_output.csv,0.9329202543194448
89_results_output.csv,89_results_output.csv,0.3418669215935727
7_results_output.csv,7_results_output.csv,0.06486613204636364
47_results_output.csv,47_results_output.csv,0.13575091712002502
55_results_output.csv,55_results_output.csv,0.18940999157711944
113_results_output.csv,113_results_output.csv,0.14524119756687315
59_results_output.csv,59_results_output.csv,0.0
5_results_output.csv,5_results_output.csv,0.11228927182331341
52_results_output.csv,52_results_output.csv,0.24507573574619398
90_results_output.csv,90_results_output.csv,0.27379014068960916
44_results_output.csv,44_results_output.csv,0.16521990522151547
83_results_output.csv,83_results_output.csv,0.1514632168856398
99_results_output.csv,99_results_output.csv,0.2842220439349851
14_results_output.csv,14_results_output.csv,0.05657797792222826
97_results_output.csv,97_results_output.csv,0.2194960990030399
53_results_output.csv,53_results_output.csv,0.1383214787210746
71_results_output.csv,71_results_output.csv,0.2574803583398279
45_results_output.csv,45_results_output.csv,0.14785216808196294
18_results_output.csv,18_results_output.csv,0.05011608278811036
63_results_output.csv,63_results_output.csv,0.3016432502853977
26_results_output.csv,26_results_output.csv,0.10250091674771325
27_results_output.csv,27_results_output.csv,0.07127439010372535
92_results_output.csv,92_results_output.csv,0.22395197824553814
25_results_output.csv,25_results_output.csv,0.20040628000544033
0_results_output.csv,0_results_output.csv,0.29180529544757633
82_results_output.csv,82_results_output.csv,0.16798949315885423
57_results_output.csv,57_results_output.csv,0.2708325069726147
51_results_output.csv,51_results_output.csv,0.25508748270982906
3_results_output.csv,3_results_output.csv,0.23469101212073457
24_results_output.csv,24_results_output.csv,0.24300472632949863
28_results_output.csv,28_results_output.csv,0.18624165174479745
49_results_output.csv,49_results_output.csv,0.14215109815476082
81_results_output.csv,81_results_output.csv,0.14896382775296224
80_results_output.csv,80_results_output.csv,0.2617110500401621
86_results_output.csv,86_results_output.csv,0.20604967598224033
72_results_output.csv,72_results_output.csv,0.20614348512379088
10_results_output.csv,10_results_output.csv,0.19265568715812476
2_results_output.csv,2_results_output.csv,0.17332464437123807
54_results_output.csv,54_results_output.csv,0.34554836823312585
12_results_output.csv,12_results_output.csv,0.12299770575063282
15_results_output.csv,15_results_output.csv,0.0734640851901299
32_results_output.csv,32_results_output.csv,0.25911985850118835
21_results_output.csv,21_results_output.csv,0.19610721982407991
96_results_output.csv,96_results_output.csv,0.3955601964926808
98_results_output.csv,98_results_output.csv,0.14234951618967936
13_results_output.csv,13_results_output.csv,0.2268102611653887
8_results_output.csv,8_results_output.csv,0.15655355304076662
35_results_output.csv,35_results_output.csv,0.25145546530935586
22_results_output.csv,22_results_output.csv,0.19447164287461394
46_results_output.csv,46_results_output.csv,0.21151873301638635
88_results_output.csv,88_results_output.csv,0.2626911492323327
43_results_output.csv,43_results_output.csv,0.16091786523891483
76_results_output.csv,76_results_output.csv,0.09921675757160943
66_results_output.csv,66_results_output.csv,0.06579567042509063
48_results_output.csv,48_results_output.csv,0.17375148131302515
58_results_output.csv,58_results_output.csv,0.13865218076516622
78_results_output.csv,78_results_output.csv,0.13982604678104765
79_results_output.csv,79_results_output.csv,0.23238136224743938
50_results_output.csv,50_results_output.csv,0.21570678604378907
68_results_output.csv,68_results_output.csv,0.17592327230152538
6_results_output.csv,6_results_output.csv,0.23262384737821024
20_results_output.csv,20_results_output.csv,0.3094824338476342
11_results_output.csv,11_results_output.csv,0.22434590474470478
94_results_output.csv,94_results_output.csv,0.2038885175798706
95_results_output.csv,95_results_output.csv,0.09557144484675513
30_results_output.csv,30_results_output.csv,0.2752178072477739
93_results_output.csv,93_results_output.csv,0.2579409027927675
16_results_output.csv,16_results_output.csv,0.29297857016678724
19_results_output.csv,19_results_output.csv,0.0
73_results_output.csv,73_results_output.csv,0.1522134844526199
56_results_output.csv,56_results_output.csv,0.32203821031537494
75_results_output.csv,75_results_output.csv,0.2175175020031815
1_results_output.csv,1_results_output.csv,0.09608640069848949
91_results_output.csv,91_results_output.csv,0.11308419675409989
9_results_output.csv,9_results_output.csv,0.3192933604118013
103_results_output.csv,103_results_output.csv,0.3579316901335413
64_results_output.csv,64_results_output.csv,0.38043894576665854
84_results_output.csv,84_results_output.csv,0.161569664451894
67_results_output.csv,67_results_output.csv,0.1553520862629175
