Ground Truth File,Predicted File,Mean Total Length Error
156_results_output.csv,156_results_output.csv,1.8785943750341123
77_results_output.csv,77_results_output.csv,1.6780427593795646
39_results_output.csv,39_results_output.csv,0.057870914539600186
29_results_output.csv,29_results_output.csv,0.05066771498200402
65_results_output.csv,65_results_output.csv,0.00569318386175466
42_results_output.csv,42_results_output.csv,0.06054127265434083
41_results_output.csv,41_results_output.csv,0.062115464325330376
130_results_output.csv,130_results_output.csv,0.664416271068491
138_results_output.csv,138_results_output.csv,1.2065787635016083
85_results_output.csv,85_results_output.csv,0.8676300245268407
23_results_output.csv,23_results_output.csv,0.9829341933086589
128_results_output.csv,128_results_output.csv,1.402879991257956
69_results_output.csv,69_results_output.csv,0.9944673934929158
4_results_output.csv,4_results_output.csv,1.166642431174522
117_results_output.csv,117_results_output.csv,0.08297324192819264
62_results_output.csv,62_results_output.csv,0.9326757673226947
102_results_output.csv,102_results_output.csv,0.2962822199028415
61_results_output.csv,61_results_output.csv,0.4673725079045315
89_results_output.csv,89_results_output.csv,0.1126422222921323
119_results_output.csv,119_results_output.csv,0.7347553070094556
7_results_output.csv,7_results_output.csv,0.17686357262755067
108_results_output.csv,108_results_output.csv,0.007389435759300555
107_results_output.csv,107_results_output.csv,0.2531559748263861
38_results_output.csv,38_results_output.csv,0.303932807147436
161_results_output.csv,161_results_output.csv,0.23548575969498375
118_results_output.csv,118_results_output.csv,1.2731182772127263
47_results_output.csv,47_results_output.csv,0.023630159732228716
135_results_output.csv,135_results_output.csv,1.0754097640598919
55_results_output.csv,55_results_output.csv,0.10173716291491144
113_results_output.csv,113_results_output.csv,1.227667583293582
177_results_output.csv,177_results_output.csv,0.4260632886688887
59_results_output.csv,59_results_output.csv,0.34381761806849187
5_results_output.csv,5_results_output.csv,0.22662850871960194
52_results_output.csv,52_results_output.csv,0.039202087713199725
90_results_output.csv,90_results_output.csv,0.960270069898585
149_results_output.csv,149_results_output.csv,1.4089234494233225
167_results_output.csv,167_results_output.csv,1.3104496479546215
44_results_output.csv,44_results_output.csv,1.2846962901036119
123_results_output.csv,123_results_output.csv,1.3152607481731886
83_results_output.csv,83_results_output.csv,0.2039762612154492
99_results_output.csv,99_results_output.csv,0.0007735140785385893
100_results_output.csv,100_results_output.csv,0.7324133169834199
14_results_output.csv,14_results_output.csv,0.23235298056125722
175_results_output.csv,175_results_output.csv,0.9431765461338051
97_results_output.csv,97_results_output.csv,0.8778748927705853
53_results_output.csv,53_results_output.csv,1.063007448174627
163_results_output.csv,163_results_output.csv,0.18828716300742515
71_results_output.csv,71_results_output.csv,0.803114097423112
144_results_output.csv,144_results_output.csv,0.035060172653186714
132_results_output.csv,132_results_output.csv,0.31995633059463713
141_results_output.csv,141_results_output.csv,0.12943067513939932
45_results_output.csv,45_results_output.csv,1.1380974021028827
18_results_output.csv,18_results_output.csv,0.07878195920705651
104_results_output.csv,104_results_output.csv,0.9843151945930512
63_results_output.csv,63_results_output.csv,0.9453223797637019
174_results_output.csv,174_results_output.csv,0.04784299669854646
34_results_output.csv,34_results_output.csv,1.1850301522228404
143_results_output.csv,143_results_output.csv,0.28916264277624504
26_results_output.csv,26_results_output.csv,0.9921753389202068
27_results_output.csv,27_results_output.csv,0.005004523301553511
92_results_output.csv,92_results_output.csv,0.12851815346942802
124_results_output.csv,124_results_output.csv,1.1506792446296954
25_results_output.csv,25_results_output.csv,0.9564313702372458
0_results_output.csv,0_results_output.csv,1.091448518149478
121_results_output.csv,121_results_output.csv,1.3412832919511615
82_results_output.csv,82_results_output.csv,0.19811965300734852
57_results_output.csv,57_results_output.csv,1.228644923651769
51_results_output.csv,51_results_output.csv,0.9618096724622153
125_results_output.csv,125_results_output.csv,1.0108897053401658
127_results_output.csv,127_results_output.csv,0.25201887160290287
162_results_output.csv,162_results_output.csv,0.10458325431797805
3_results_output.csv,3_results_output.csv,0.07290546198214826
24_results_output.csv,24_results_output.csv,0.962477383248614
28_results_output.csv,28_results_output.csv,0.08730476227335365
49_results_output.csv,49_results_output.csv,0.8268630673655389
171_results_output.csv,171_results_output.csv,0.24028439668116786
81_results_output.csv,81_results_output.csv,0.12487826459028742
129_results_output.csv,129_results_output.csv,0.9737932076397476
80_results_output.csv,80_results_output.csv,1.7193592403792026
86_results_output.csv,86_results_output.csv,1.207255837949538
153_results_output.csv,153_results_output.csv,1.347981521548485
72_results_output.csv,72_results_output.csv,0.16327939155985674
164_results_output.csv,164_results_output.csv,0.641554703108135
10_results_output.csv,10_results_output.csv,0.13630151292446951
137_results_output.csv,137_results_output.csv,0.9805245901930784
120_results_output.csv,120_results_output.csv,0.39494322406784704
142_results_output.csv,142_results_output.csv,1.0972549385299455
112_results_output.csv,112_results_output.csv,0.4157022094622519
2_results_output.csv,2_results_output.csv,0.8690909704413319
37_results_output.csv,37_results_output.csv,0.08225565872451124
54_results_output.csv,54_results_output.csv,0.8945473775167005
12_results_output.csv,12_results_output.csv,0.09455852814534235
133_results_output.csv,133_results_output.csv,0.005232284465375728
15_results_output.csv,15_results_output.csv,0.2779778770457347
173_results_output.csv,173_results_output.csv,1.3546490613451778
109_results_output.csv,109_results_output.csv,1.2587422834378148
154_results_output.csv,154_results_output.csv,0.6660695636402606
168_results_output.csv,168_results_output.csv,5.711995798892022
105_results_output.csv,105_results_output.csv,0.05068280726167487
32_results_output.csv,32_results_output.csv,0.8356309914892239
158_results_output.csv,158_results_output.csv,1.3319493309638704
33_results_output.csv,33_results_output.csv,0.668667911028062
21_results_output.csv,21_results_output.csv,0.3634684014459039
96_results_output.csv,96_results_output.csv,0.003928970737705695
160_results_output.csv,160_results_output.csv,0.3673838528501152
98_results_output.csv,98_results_output.csv,0.46608197125883877
110_results_output.csv,110_results_output.csv,0.4580522132249508
140_results_output.csv,140_results_output.csv,0.3874543409996213
40_results_output.csv,40_results_output.csv,0.885722960319187
172_results_output.csv,172_results_output.csv,0.17714699117187382
136_results_output.csv,136_results_output.csv,0.6644892835375646
178_results_output.csv,178_results_output.csv,1.4502462367239446
60_results_output.csv,60_results_output.csv,0.8680643399066615
13_results_output.csv,13_results_output.csv,1.009462787136891
8_results_output.csv,8_results_output.csv,0.21057668740036134
35_results_output.csv,35_results_output.csv,0.006830179940481901
106_results_output.csv,106_results_output.csv,0.19064974004586185
22_results_output.csv,22_results_output.csv,1.077440092043226
157_results_output.csv,157_results_output.csv,1.1202096567290125
145_results_output.csv,145_results_output.csv,0.8183952716795716
46_results_output.csv,46_results_output.csv,1.1839824861369237
88_results_output.csv,88_results_output.csv,0.18298704907354538
155_results_output.csv,155_results_output.csv,1.1263948192495314
122_results_output.csv,122_results_output.csv,2.131639613695642
70_results_output.csv,70_results_output.csv,0.9726623212782933
43_results_output.csv,43_results_output.csv,1.1015912386509412
76_results_output.csv,76_results_output.csv,0.05983540499783406
114_results_output.csv,114_results_output.csv,0.27604098335704225
66_results_output.csv,66_results_output.csv,0.119110257668163
48_results_output.csv,48_results_output.csv,0.9193156441443335
58_results_output.csv,58_results_output.csv,0.012044315499590907
78_results_output.csv,78_results_output.csv,1.4826163684361053
116_results_output.csv,116_results_output.csv,0.578770106600276
169_results_output.csv,169_results_output.csv,1.4573284334319236
79_results_output.csv,79_results_output.csv,1.1160417953975774
87_results_output.csv,87_results_output.csv,1.0934938286117086
17_results_output.csv,17_results_output.csv,0.8152694359840899
50_results_output.csv,50_results_output.csv,0.9480714770284129
68_results_output.csv,68_results_output.csv,1.2586609237979338
6_results_output.csv,6_results_output.csv,0.8416475021804602
20_results_output.csv,20_results_output.csv,0.8883410307662694
31_results_output.csv,31_results_output.csv,0.27775893266268786
152_results_output.csv,152_results_output.csv,0.0009698738568306592
11_results_output.csv,11_results_output.csv,1.2410847277998098
147_results_output.csv,147_results_output.csv,0.8801847520913345
94_results_output.csv,94_results_output.csv,0.7656348035144872
95_results_output.csv,95_results_output.csv,1.1469320824865137
131_results_output.csv,131_results_output.csv,1.0785881720278339
151_results_output.csv,151_results_output.csv,1.1581743860791611
36_results_output.csv,36_results_output.csv,0.08697239176031014
