Ground Truth File,Predicted File,Mean Total Length Error
156_results_output.csv,156_results_output.csv,0.7278045817312057
77_results_output.csv,77_results_output.csv,0.880574187629386
39_results_output.csv,39_results_output.csv,0.09025228191041712
29_results_output.csv,29_results_output.csv,0.09810648758402159
65_results_output.csv,65_results_output.csv,0.13103434684900742
42_results_output.csv,42_results_output.csv,0.17653496799585525
41_results_output.csv,41_results_output.csv,0.11749199279416812
130_results_output.csv,130_results_output.csv,0.2342957373090295
138_results_output.csv,138_results_output.csv,0.29019368853339705
85_results_output.csv,85_results_output.csv,0.7186754875281346
23_results_output.csv,23_results_output.csv,0.6756024499813211
128_results_output.csv,128_results_output.csv,0.6765323952750496
69_results_output.csv,69_results_output.csv,0.1138895947609853
4_results_output.csv,4_results_output.csv,0.8296023874574316
117_results_output.csv,117_results_output.csv,0.11708802695597971
62_results_output.csv,62_results_output.csv,0.6955594180383491
102_results_output.csv,102_results_output.csv,0.12340740725673405
61_results_output.csv,61_results_output.csv,0.07247293281429669
89_results_output.csv,89_results_output.csv,0.07551922569142375
119_results_output.csv,119_results_output.csv,0.47721523346954803
7_results_output.csv,7_results_output.csv,0.0975081097531519
108_results_output.csv,108_results_output.csv,0.07285560628887576
107_results_output.csv,107_results_output.csv,0.07745107996101147
38_results_output.csv,38_results_output.csv,0.04424357595128649
161_results_output.csv,161_results_output.csv,0.04880223603491018
118_results_output.csv,118_results_output.csv,0.37587259889316815
47_results_output.csv,47_results_output.csv,0.08460950511757391
135_results_output.csv,135_results_output.csv,0.3754420395203239
55_results_output.csv,55_results_output.csv,0.17000716680049666
113_results_output.csv,113_results_output.csv,0.23292424185420238
177_results_output.csv,177_results_output.csv,0.07904472033567139
59_results_output.csv,59_results_output.csv,0.07078492855629451
5_results_output.csv,5_results_output.csv,0.1153092363966711
52_results_output.csv,52_results_output.csv,0.17848880504481632
90_results_output.csv,90_results_output.csv,0.48366889068657487
149_results_output.csv,149_results_output.csv,0.6904849675758618
167_results_output.csv,167_results_output.csv,0.5458848034207958
44_results_output.csv,44_results_output.csv,0.7705771465932473
123_results_output.csv,123_results_output.csv,0.4480421863625951
83_results_output.csv,83_results_output.csv,0.12374135204531854
99_results_output.csv,99_results_output.csv,0.16009589173317856
100_results_output.csv,100_results_output.csv,0.21581318768623414
14_results_output.csv,14_results_output.csv,0.07397703954545666
175_results_output.csv,175_results_output.csv,0.6549469572992828
97_results_output.csv,97_results_output.csv,0.15079050939945318
53_results_output.csv,53_results_output.csv,0.8415194410465531
163_results_output.csv,163_results_output.csv,0.04635004755255288
71_results_output.csv,71_results_output.csv,0.7020003023273308
144_results_output.csv,144_results_output.csv,0.025512112721544713
132_results_output.csv,132_results_output.csv,0.038758196024692375
141_results_output.csv,141_results_output.csv,0.11731723551085645
45_results_output.csv,45_results_output.csv,0.6989522151523643
18_results_output.csv,18_results_output.csv,0.05412890376922135
104_results_output.csv,104_results_output.csv,0.678044667052431
63_results_output.csv,63_results_output.csv,0.6795700324857489
174_results_output.csv,174_results_output.csv,0.17168028921253492
34_results_output.csv,34_results_output.csv,0.9720965117946349
143_results_output.csv,143_results_output.csv,0.12325341307713
26_results_output.csv,26_results_output.csv,0.5950235451142084
27_results_output.csv,27_results_output.csv,0.07802340284031936
92_results_output.csv,92_results_output.csv,0.12313198824603323
124_results_output.csv,124_results_output.csv,0.8489675611391075
25_results_output.csv,25_results_output.csv,0.9340993891513848
0_results_output.csv,0_results_output.csv,0.5724322603997548
121_results_output.csv,121_results_output.csv,0.7678508449158258
82_results_output.csv,82_results_output.csv,0.030887595464535768
57_results_output.csv,57_results_output.csv,0.5478016591314838
51_results_output.csv,51_results_output.csv,0.517549058877905
125_results_output.csv,125_results_output.csv,0.7137165077861451
127_results_output.csv,127_results_output.csv,0.16183739310390524
162_results_output.csv,162_results_output.csv,0.046861625250766654
3_results_output.csv,3_results_output.csv,0.182428969070031
24_results_output.csv,24_results_output.csv,0.3401388085794495
28_results_output.csv,28_results_output.csv,0.07595688074414811
49_results_output.csv,49_results_output.csv,0.3970421379624392
171_results_output.csv,171_results_output.csv,0.06959934478900431
81_results_output.csv,81_results_output.csv,0.2207166819143125
129_results_output.csv,129_results_output.csv,0.5914689118004725
80_results_output.csv,80_results_output.csv,1.0704047863885744
86_results_output.csv,86_results_output.csv,0.5903904720702983
153_results_output.csv,153_results_output.csv,0.4578737936553717
72_results_output.csv,72_results_output.csv,0.022588521263162194
164_results_output.csv,164_results_output.csv,0.007102059942916078
10_results_output.csv,10_results_output.csv,0.20612839594936175
137_results_output.csv,137_results_output.csv,0.521198918828429
120_results_output.csv,120_results_output.csv,0.19916412008299886
142_results_output.csv,142_results_output.csv,1.057271857900607
112_results_output.csv,112_results_output.csv,0.03829456460775899
2_results_output.csv,2_results_output.csv,0.46789190488945326
37_results_output.csv,37_results_output.csv,0.15253825420442657
54_results_output.csv,54_results_output.csv,0.8388248338673847
12_results_output.csv,12_results_output.csv,0.2378401614216623
133_results_output.csv,133_results_output.csv,0.18538420659260058
15_results_output.csv,15_results_output.csv,0.3081406034433312
173_results_output.csv,173_results_output.csv,0.8923837928302518
109_results_output.csv,109_results_output.csv,0.3210162818478857
154_results_output.csv,154_results_output.csv,0.019904020462237375
168_results_output.csv,168_results_output.csv,2.355997899446011
105_results_output.csv,105_results_output.csv,0.08668182644001374
32_results_output.csv,32_results_output.csv,0.13932175512620087
158_results_output.csv,158_results_output.csv,0.5890236499259336
33_results_output.csv,33_results_output.csv,0.3423143075438576
21_results_output.csv,21_results_output.csv,0.1565160307413547
96_results_output.csv,96_results_output.csv,0.5019644853688529
160_results_output.csv,160_results_output.csv,0.13860402989744713
98_results_output.csv,98_results_output.csv,0.011968458719117461
110_results_output.csv,110_results_output.csv,0.14605399906187438
140_results_output.csv,140_results_output.csv,0.007007829922265724
40_results_output.csv,40_results_output.csv,0.6038060052495312
172_results_output.csv,172_results_output.csv,0.06240401157279777
136_results_output.csv,136_results_output.csv,0.48262361877710314
178_results_output.csv,178_results_output.csv,0.8169469092381515
60_results_output.csv,60_results_output.csv,0.4254792624117153
13_results_output.csv,13_results_output.csv,0.6464916492478563
8_results_output.csv,8_results_output.csv,0.07494802498322765
35_results_output.csv,35_results_output.csv,0.13524301810065992
106_results_output.csv,106_results_output.csv,0.11246064462899062
22_results_output.csv,22_results_output.csv,0.7709746227012875
157_results_output.csv,157_results_output.csv,0.7273157168121691
145_results_output.csv,145_results_output.csv,0.5846969943495339
46_results_output.csv,46_results_output.csv,0.8187829710557584
88_results_output.csv,88_results_output.csv,0.13963408486651835
155_results_output.csv,155_results_output.csv,1.0749587688456335
122_results_output.csv,122_results_output.csv,0.7253779377178942
70_results_output.csv,70_results_output.csv,0.6440487537571233
43_results_output.csv,43_results_output.csv,0.7607441186377268
76_results_output.csv,76_results_output.csv,0.19764991001434046
114_results_output.csv,114_results_output.csv,0.07101692361213612
66_results_output.csv,66_results_output.csv,0.04760853194387128
48_results_output.csv,48_results_output.csv,0.5497889947299137
58_results_output.csv,58_results_output.csv,0.29263403933046117
78_results_output.csv,78_results_output.csv,0.713757862096545
116_results_output.csv,116_results_output.csv,0.25426798002003037
169_results_output.csv,169_results_output.csv,0.516169156891642
79_results_output.csv,79_results_output.csv,0.5608299460252405
87_results_output.csv,87_results_output.csv,0.8425307033411479
17_results_output.csv,17_results_output.csv,0.6403580729160235
50_results_output.csv,50_results_output.csv,0.7535760925031006
68_results_output.csv,68_results_output.csv,0.8003711832427114
6_results_output.csv,6_results_output.csv,0.8607328310300973
20_results_output.csv,20_results_output.csv,0.5268735551192953
31_results_output.csv,31_results_output.csv,0.06944449042020812
152_results_output.csv,152_results_output.csv,0.048000954789184494
11_results_output.csv,11_results_output.csv,0.7615136289772461
147_results_output.csv,147_results_output.csv,0.598906988566421
94_results_output.csv,94_results_output.csv,0.16758329133959515
95_results_output.csv,95_results_output.csv,0.6815102317990835
131_results_output.csv,131_results_output.csv,0.5906600086795958
151_results_output.csv,151_results_output.csv,1.2629830026619904
36_results_output.csv,36_results_output.csv,0.18662619115191154
146_results_output.csv,146_results_output.csv,0.5399663859792455
74_results_output.csv,74_results_output.csv,1.0281103818238657
30_results_output.csv,30_results_output.csv,0.11787022777693104
93_results_output.csv,93_results_output.csv,0.6482186484526342
115_results_output.csv,115_results_output.csv,0.3744628452651108
148_results_output.csv,148_results_output.csv,0.047129249264360386
16_results_output.csv,16_results_output.csv,0.24878418875596184
166_results_output.csv,166_results_output.csv,0.035436883406792144
159_results_output.csv,159_results_output.csv,0.3428432384009647
165_results_output.csv,165_results_output.csv,0.14094347375865304
150_results_output.csv,150_results_output.csv,0.009766425827540793
19_results_output.csv,19_results_output.csv,0.5470420751513345
126_results_output.csv,126_results_output.csv,0.4591671812177333
170_results_output.csv,170_results_output.csv,0.9212778602966359
134_results_output.csv,134_results_output.csv,0.5542514006268153
111_results_output.csv,111_results_output.csv,0.021550065648889026
73_results_output.csv,73_results_output.csv,0.7477985047874016
56_results_output.csv,56_results_output.csv,0.9785439075176908
75_results_output.csv,75_results_output.csv,0.7830134741579704
139_results_output.csv,139_results_output.csv,0.5375977759076884
1_results_output.csv,1_results_output.csv,0.19282890627939306
91_results_output.csv,91_results_output.csv,0.8319000593118505
9_results_output.csv,9_results_output.csv,0.04582185116192674
103_results_output.csv,103_results_output.csv,0.11324373332907531
64_results_output.csv,64_results_output.csv,0.651870996768114
84_results_output.csv,84_results_output.csv,0.32263055563871246
101_results_output.csv,101_results_output.csv,0.09219799701824465
176_results_output.csv,176_results_output.csv,0.485041529561911
67_results_output.csv,67_results_output.csv,0.13943490910099676
206_results_output.csv,206_results_output.csv,0.15043828172940155
199_results_output.csv,199_results_output.csv,0.08436951078398673
220_results_output.csv,220_results_output.csv,0.3237516486952507
191_results_output.csv,191_results_output.csv,0.25762978768969175
202_results_output.csv,202_results_output.csv,0.5198247885416498
200_results_output.csv,200_results_output.csv,0.6121609096766037
222_results_output.csv,222_results_output.csv,0.2662886520707475
217_results_output.csv,217_results_output.csv,0.042483903994846826
213_results_output.csv,213_results_output.csv,0.6062115730706173
