Ground Truth File,Predicted File,Mean Total Length Error (First Row),Mean Scheduling Order Error (First Row),Mean Total Length Error (All Rows),Mean Scheduling Order Error (All Rows)
31_results_output.csv,31_results_output.csv,0.1220041298104794,0.12239221365489932,0.06430350041406643,0.048615566728004544
152_results_output.csv,152_results_output.csv,0.04609898150623181,0.038650775081840116,0.03944701760533183,0.030765427127743845
11_results_output.csv,11_results_output.csv,0.2174200886057248,0.15699142148892326,0.11261874364723164,0.06467824475099018
147_results_output.csv,147_results_output.csv,0.20253251199019495,0.16468109707133705,0.12135008509559046,0.10978752862289953
94_results_output.csv,94_results_output.csv,0.27270843761766617,0.3842246674159288,0.3318465201677058,0.32696346632109746
95_results_output.csv,95_results_output.csv,0.3447065012700876,0.29369843168155724,0.1583717545141377,0.14673287442082728
131_results_output.csv,131_results_output.csv,0.3105306890423747,0.2795621579068016,0.1872236988420478,0.17229226951039683
151_results_output.csv,151_results_output.csv,0.12329501175124534,0.048535567141920526,0.08611339119885719,0.07258206532575567
36_results_output.csv,36_results_output.csv,0.2581085508464398,0.14247410349843287,0.17081883172934476,0.10148580479921994
146_results_output.csv,146_results_output.csv,0.2880537768456395,0.18811683903623655,0.17748953734510298,0.17201870164373176
74_results_output.csv,74_results_output.csv,0.23283023205796813,0.07032384574338826,0.07218924367488644,0.08647038241846093
30_results_output.csv,30_results_output.csv,0.038116120094912255,0.006162181200703788,0.07748438390124077,0.05755434678850184
93_results_output.csv,93_results_output.csv,0.26636587905845,0.24818268658810616,0.14037590404778166,0.13226092338867362
115_results_output.csv,115_results_output.csv,0.4047978073737409,0.326322646659372,0.3036026888912202,0.24751859092059272
148_results_output.csv,148_results_output.csv,0.17439864484927597,0.13477402247891623,0.06634714055537946,0.054523159009392676
16_results_output.csv,16_results_output.csv,0.13306697005263465,0.09280431761016338,0.037105672384513816,0.03560658961780575
166_results_output.csv,166_results_output.csv,0.3831368673555255,0.36054500966698866,0.172692264213624,0.17066096376005616
159_results_output.csv,159_results_output.csv,0.3316213471232603,0.28856247734038803,0.1941383562415779,0.1435613451055758
165_results_output.csv,165_results_output.csv,0.26864625403333425,0.252636371165137,0.06509458700690791,0.07793773651325545
150_results_output.csv,150_results_output.csv,0.054419364520986606,0.07748865950464322,0.04091306986913083,0.04822154460882329
19_results_output.csv,19_results_output.csv,0.027944362203571868,0.049752111950815886,0.0617344889005077,0.04179022655493898
126_results_output.csv,126_results_output.csv,0.30229465287562585,0.26065963210009385,0.23073935389940084,0.23091676965483132
170_results_output.csv,170_results_output.csv,0.256109508652401,0.15685878848190005,0.0830872387013413,0.04104208181528585
134_results_output.csv,134_results_output.csv,0.15715188265005567,0.20084772216454339,0.07163296972713348,0.07925726413053522
111_results_output.csv,111_results_output.csv,0.22501592510239007,0.23948013820112002,0.1684337858717352,0.188025617427815
73_results_output.csv,73_results_output.csv,0.04513393459586485,0.08106070152960945,0.063573219439943,0.05057084909408481
56_results_output.csv,56_results_output.csv,0.16892821932866636,0.17649182273429975,0.05225683115308623,0.08809311456616725
75_results_output.csv,75_results_output.csv,0.22749928661077773,0.10731267248202356,0.10384973382532499,0.05150135157001695
139_results_output.csv,139_results_output.csv,0.10593338366935527,0.144060648905495,0.045693764492616626,0.057909249966567086
1_results_output.csv,1_results_output.csv,0.1099753987100409,0.16098889217638157,0.09369195541233707,0.11573106633428461
91_results_output.csv,91_results_output.csv,0.13108364034208886,0.1759371558381739,0.061769594355750204,0.09308354372314466
9_results_output.csv,9_results_output.csv,0.019161403721363972,0.046204495247763676,0.06186201744220875,0.09275041039188678
103_results_output.csv,103_results_output.csv,0.29740500880951526,0.48504309798331685,0.07770050780886403,0.15564684675771848
